,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
219,"Honolulu, United States",21.468151,-157.960511,Kualoa Regional Park,21.51488190824822,-157.83673371835798,Beach
220,"Honolulu, United States",21.468151,-157.960511,Navy Exchange,21.349062429850452,-157.9307734966278,Department Store
221,"Honolulu, United States",21.468151,-157.960511,Haleiwa Joe's - Haiku Gardens Restaurant,21.4143586,-157.8152747,American Restaurant
222,"Honolulu, United States",21.468151,-157.960511,Soon’s Kal-Bi Drive-In,21.344078715187482,-157.91419933061377,Korean Restaurant
223,"Honolulu, United States",21.468151,-157.960511,‘Ōlino by Consolidated Theaters,21.333073739523293,-158.05026720229787,Movie Theater
224,"Honolulu, United States",21.468151,-157.960511,Laulani Village Shopping Center,21.327560651102115,-158.0213255472264,Shopping Mall
225,"Honolulu, United States",21.468151,-157.960511,Helena's Hawaiian Food,21.330860410077456,-157.86526841532108,Hawaiian Restaurant
226,"Honolulu, United States",21.468151,-157.960511,Kapolei Golf Course,21.344819304955227,-158.06052750989042,Golf Course
227,"Honolulu, United States",21.468151,-157.960511,Alicia's Market,21.327537255828428,-157.8858668663727,Seafood Restaurant
228,"Honolulu, United States",21.468151,-157.960511,Safeway,21.326884,-158.020187,Grocery Store
229,"Honolulu, United States",21.468151,-157.960511,Bishop Museum,21.332847867879934,-157.87049360925565,Museum
230,"Honolulu, United States",21.468151,-157.960511,Nico's Pier 38,21.317585,-157.87716,Seafood Restaurant
231,"Honolulu, United States",21.468151,-157.960511,Coffee Gallery,21.585742236436285,-158.10282745918354,Coffee Shop
232,"Honolulu, United States",21.468151,-157.960511,The Pig and the Lady,21.31160555131027,-157.86356673587093,Vietnamese Restaurant
233,"Honolulu, United States",21.468151,-157.960511,Laie Point,21.648499676759858,-157.9144994528458,Scenic Lookout
234,"Honolulu, United States",21.468151,-157.960511,My Cafe,21.338243182704915,-158.07789761882427,Breakfast Spot
235,"Honolulu, United States",21.468151,-157.960511,Senia,21.31143627148172,-157.86346063904904,Hawaiian Restaurant
236,"Honolulu, United States",21.468151,-157.960511,Bar Leather Apron,21.308298284379294,-157.86364365480736,Cocktail Bar
237,"Honolulu, United States",21.468151,-157.960511,Haleiwa Bowls,21.592829,-158.103287,Juice Bar
238,"Honolulu, United States",21.468151,-157.960511,Ka Makana Ali‘i,21.334223,-158.052651,Shopping Mall
239,"Honolulu, United States",21.468151,-157.960511,The Beet Box Cafe,21.581648833989696,-158.10506957263524,Vegetarian / Vegan Restaurant
240,"Honolulu, United States",21.468151,-157.960511,Liliha Bakery,21.32407891070872,-157.85799679172027,Diner
241,"Honolulu, United States",21.468151,-157.960511,Hale'iwa Beach Park,21.599683,-158.102895,Surf Spot
242,"Honolulu, United States",21.468151,-157.960511,Honolulu Museum of Art,21.303686562615777,-157.84859823030283,Art Museum
243,"Honolulu, United States",21.468151,-157.960511,Lucky Belly,21.31172256197145,-157.86248911014883,Noodle House
244,"Honolulu, United States",21.468151,-157.960511,Max's of Manila,21.3183342163346,-157.86967121279093,Restaurant
245,"Honolulu, United States",21.468151,-157.960511,North Shore,21.621339418295047,-158.08204615179017,Surf Spot
246,"Honolulu, United States",21.468151,-157.960511,Four Seasons Resort at Ko Olina,21.339299313532894,-158.12568426132202,Hotel
247,"Honolulu, United States",21.468151,-157.960511,Manifest,21.311544940148664,-157.86231033272085,Lounge
248,"Honolulu, United States",21.468151,-157.960511,Char Hung Sut,21.31238912174114,-157.86188139273722,Chinese Restaurant
249,"Honolulu, United States",21.468151,-157.960511,Cafe Hale‘iwa,21.58125247277543,-158.10502675541963,Café
250,"Honolulu, United States",21.468151,-157.960511,Maguro Brothers,21.31271406200132,-157.86372683723275,Japanese Restaurant
251,"Honolulu, United States",21.468151,-157.960511,Arvo,21.298634207807467,-157.8610768039702,Coffee Shop
252,"Honolulu, United States",21.468151,-157.960511,Waimea Bay,21.63957589087619,-158.0633803528228,Surf Spot
253,"Honolulu, United States",21.468151,-157.960511,"Aulani, A Disney Resort & Spa",21.3393008,-158.1232042,Resort
254,"Honolulu, United States",21.468151,-157.960511,JJ Dolan's,21.310950616762007,-157.86048352718353,Pizza Place
255,"Honolulu, United States",21.468151,-157.960511,Other Realms,21.31882577984692,-157.87472607305278,Comic Shop
256,"Honolulu, United States",21.468151,-157.960511,Canoe Pageant,21.640665934809885,-157.92118781272427,Theme Park Ride / Attraction
257,"Honolulu, United States",21.468151,-157.960511,Ko Olina Resort,21.33530332517092,-158.12249290420803,Resort
258,"Honolulu, United States",21.468151,-157.960511,UFC GYM Honolulu,21.297594824458315,-157.85818464489205,Gym / Fitness Center
259,"Honolulu, United States",21.468151,-157.960511,Aulani Beach Cove,21.338329177764813,-158.1250840714692,Beach
260,"Honolulu, United States",21.468151,-157.960511,Banzai Pipeline,21.664863631350872,-158.05073710480565,Surf Spot
261,"Honolulu, United States",21.468151,-157.960511,Livestock Tavern,21.311729583087843,-157.8625602496158,American Restaurant
262,"Honolulu, United States",21.468151,-157.960511,Nuʻuanu Pali Lookout,21.36715692215992,-157.79309532128397,Scenic Lookout
263,"Honolulu, United States",21.468151,-157.960511,Honu Lagoon,21.335207735058177,-158.12331965922746,Beach
264,"Honolulu, United States",21.468151,-157.960511,A Place of Perfection,21.419359,-157.804072,Spa
265,"Honolulu, United States",21.468151,-157.960511,Tamura's Wine,21.423254455786335,-157.74858892090748,Wine Shop
266,"Honolulu, United States",21.468151,-157.960511,Waimea Valley,21.636129,-158.054032,Garden
267,"Honolulu, United States",21.468151,-157.960511,Lagoon 3,21.33191547832631,-158.12202160573307,Beach
268,"Honolulu, United States",21.468151,-157.960511,Royal Kitchen,21.314927875741994,-157.8605963823341,Chinese Restaurant
269,"Honolulu, United States",21.468151,-157.960511,Magic Island,21.28743749755519,-157.84501209008698,Beach
270,"Honolulu, United States",21.468151,-157.960511,Sunset Beach Park,21.674602766333145,-158.03988813428634,Park
271,"Honolulu, United States",21.468151,-157.960511,Foodland Farms,21.29209385893672,-157.84669257080546,Grocery Store
272,"Honolulu, United States",21.468151,-157.960511,Starbucks,21.32911319,-158.0867234,Coffee Shop
273,"Honolulu, United States",21.468151,-157.960511,Hale'iwa Beach House,21.596002298095737,-158.10290155751787,Bistro
274,"Honolulu, United States",21.468151,-157.960511,Moku Kitchen,21.29815588916574,-157.8617246169088,New American Restaurant
275,"Honolulu, United States",21.468151,-157.960511,Shirokiya Japan Village Walk,21.29211821062194,-157.8458867813419,Food Court
276,"Honolulu, United States",21.468151,-157.960511,Tantalus Lookout,21.315363438944136,-157.8207492828369,Scenic Lookout
277,"Honolulu, United States",21.468151,-157.960511,Honolulu Beerworks,21.297134655080576,-157.86047114508588,Brewery
278,"Honolulu, United States",21.468151,-157.960511,Three Tables Beach,21.64572796158612,-158.0634036413459,Beach
279,"Honolulu, United States",21.468151,-157.960511,Village Bottle Shop & Tasting Room,21.298237136899424,-157.86140173483227,Beer Bar
280,"Honolulu, United States",21.468151,-157.960511,Laniwai Spa,21.33962257171448,-158.12422210326307,Spa
281,"Honolulu, United States",21.468151,-157.960511,Opal Thai,21.311557438330414,-157.86278684016372,Thai Restaurant
282,"Honolulu, United States",21.468151,-157.960511,Hawaii Visitors & Convention Bureau,21.278592972965924,-157.8278959377229,Tourist Information Center
283,"Honolulu, United States",21.468151,-157.960511,Rokkaku,21.292003648555223,-157.84391847886903,Japanese Restaurant
284,"Honolulu, United States",21.468151,-157.960511,Halekulani,21.27817764241634,-157.83203601837158,Hotel
285,"Honolulu, United States",21.468151,-157.960511,Ruth's Chris Steak House,21.300509243383566,-157.86234595337294,Steakhouse
286,"Honolulu, United States",21.468151,-157.960511,Laniakea (Turtle) Beach,21.6183697082362,-158.08554232120514,Beach
287,"Honolulu, United States",21.468151,-157.960511,Sing Cheong Yuan Bakery,21.312061945653184,-157.8633161217851,Bakery
288,"Honolulu, United States",21.468151,-157.960511,Hank's Haute Dogs,21.297904535666945,-157.86111298876722,Hot Dog Joint
289,"Honolulu, United States",21.468151,-157.960511,Laka Skin Care and Spa,21.296608334441547,-157.85613331665044,Spa
290,"Honolulu, United States",21.468151,-157.960511,Ala Moana Beach Park,21.288923534215908,-157.84598430607005,Park
291,"Honolulu, United States",21.468151,-157.960511,Shark's Cove,21.649703273175657,-158.06205290725563,Beach
292,"Honolulu, United States",21.468151,-157.960511,Puʻu Ualakaʻa State Park,21.31350179359637,-157.82282410017757,State / Provincial Park
293,"Honolulu, United States",21.468151,-157.960511,Noe at Four Seasons Kapolei,21.339309306819494,-158.12572717666626,Italian Restaurant
294,"Honolulu, United States",21.468151,-157.960511,Ala Moana Center,21.29108962016104,-157.8435333911887,Shopping Mall
295,"Honolulu, United States",21.468151,-157.960511,The Surfjack Hotel & Swim Club,21.28204160457836,-157.828149497509,Hotel
296,"Honolulu, United States",21.468151,-157.960511,Kona Coffee Purveyors | b.patisserie,21.279082732264744,-157.82568866303833,Café
297,"Honolulu, United States",21.468151,-157.960511,Kalama Beach Park,21.405066013804717,-157.7401669314534,Beach
298,"Honolulu, United States",21.468151,-157.960511,Hibachi,21.3932686496596,-157.73985670972033,Fish Market
299,"Buenos Aires, Argentina",-36.3789925,-60.3855889,Los Pinos - Tenedor Libre,-36.6371269,-60.61495969999999,Restaurant
300,"Buenos Aires, Argentina",-36.3789925,-60.3855889,Arjantin,-36.362793,-60.820618,Concert Hall
301,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Churrascaria Bosque ll,-21.762343517536276,-48.833705824599846,BBQ Joint
302,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Kazuki Sushi Bar,-21.75151391609667,-48.83940663495348,Sushi Restaurant
303,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria e Confeitaria Moderna,-21.758564031920884,-48.83232125988096,Bakery
304,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Pizzaria Affamato,-21.752495115513412,-48.840002906132234,Pizza Place
305,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Don Canaa,-21.7440068805401,-48.85408882820392,Bistro
306,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bar do Português,-22.32203285830864,-49.05903879065376,Bar
307,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Restaurante O Portal,-21.75823646846977,-48.833888364729724,Brazilian Restaurant
308,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Conveniência 7,-21.74987071155858,-48.83448136628909,Bakery
309,"Sao Paulo, Brazil",-21.9549806,-49.0232348,SESC Bauru,-22.321207940809593,-49.05457812280643,General Entertainment
310,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Supermercado Michelassi,-22.069887067749203,-48.734561888643974,Supermarket
311,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria Dona Dolores,-22.29339127243826,-49.04730766271441,Bakery
312,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Kibelândia,-22.328766576672038,-49.07236695069706,Middle Eastern Restaurant
313,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Balcão,-22.317292391454533,-49.06589812418838,Pizza Place
314,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Vida Academia,-22.330305038350655,-49.08927919922198,Gym / Fitness Center
315,"Sao Paulo, Brazil",-21.9549806,-49.0232348,NOMAD,-22.339547395042402,-49.0631550592515,Burger Joint
316,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Gelato Borelli,-22.34201676721076,-49.060531261994434,Ice Cream Shop
317,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Empório Barres,-22.320551492357378,-49.07045036702199,Miscellaneous Shop
318,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Sodiê Doces,-22.33200272483045,-49.069265246151986,Dessert Shop
319,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Empório São Lourenço,-22.33762104221057,-49.05886850314782,Restaurant
320,"Sao Paulo, Brazil",-21.9549806,-49.0232348,CaseStore® Bauru Shopping,-22.335343704136605,-49.05589702196325,Mobile Phone Shop
321,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Cia do Caldinho,-22.33223393199799,-49.058883116930886,Brazilian Restaurant
322,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Lokma Café,-22.34241129410539,-49.05517172898819,Middle Eastern Restaurant
323,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Gracie Barra Bauru - Brazilian Jiu-Jitsu,-22.331166449000747,-49.06752998502821,Martial Arts Dojo
324,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Agrosolo,-22.317081769090052,-49.06740029413185,Pet Service
325,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Restaurante Al Dar,-22.32667573921038,-49.070789664121705,Middle Eastern Restaurant
326,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Doce Momento Padaria & Confeitaria,-22.332611263851568,-49.07226831537018,Bakery
327,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Comfort Hotel,-22.33997553110227,-49.05072736426112,Hotel
328,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bambina Pizzaria,-22.34385530684397,-49.06395448359081,Pizza Place
329,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Do Fundo do Bauru,-22.33699045902978,-49.06903731092429,Food Truck
330,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Lalai,-22.333259349850398,-49.05535999532091,Brazilian Restaurant
331,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Suco Bagaço,-22.333296742226043,-49.06944637553985,Juice Bar
332,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Alex Restaurante,-22.335812830783336,-49.06890063095663,Restaurant
333,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Amábile Restaurante,-22.34249916502404,-49.0597918689544,Restaurant
334,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Jump Presentes,-22.33534816112946,-49.056044130456264,Gift Shop
335,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Jardim Botânico,-22.34281115167413,-49.0167587922272,Park
336,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria & Confeitaria Dona Dolores - Pq. Vista Alegre,-22.301341,-49.06734,Bakery
337,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria Copacabana,-22.32871685059281,-49.070341501453356,Bakery
338,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Augusta's Pizzaria,-22.347006919677096,-49.054820666933985,Pizza Place
339,"Sao Paulo, Brazil",-21.9549806,-49.0232348,La Terrasse,-22.341009488906753,-49.05709246002037,Bistro
340,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bar Da Nelma,-22.335249567683633,-49.07879785601892,Snack Place
341,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Armazén Bar,-22.327265281788748,-49.08034527551882,Rock Club
342,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Sorveteria Fruttello,-21.599781962840762,-48.8120417276462,Ice Cream Shop
343,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bar do Brecha,-22.32081804942013,-49.06109806793662,Bar
344,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Baby Buffalo,-22.320143108091894,-49.069974653132604,BBQ Joint
345,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Tetê,-22.336060935001218,-49.07027412430582,Pastry Shop
346,"Sao Paulo, Brazil",-21.9549806,-49.0232348,CBI - Clube dos Bancários de Ibitinga,-21.742958559236808,-48.82340150663494,Social Club
347,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Ikebana - Produtos Orientais,-22.332925501799874,-49.074465433457014,Japanese Restaurant
348,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Marathon Wellness,-22.32153015332141,-49.06495508505597,Gym
349,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Fran's Café,-22.339734463630123,-49.06312082616715,Coffee Shop
350,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Le Lis Blanc,-22.339406501891755,-49.05795542458491,Boutique
351,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Restaurante Tokyo,-22.33517757294112,-49.0683064873161,Japanese Restaurant
352,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Camponesa - O Parmegiana,-22.36920124756029,-49.03576836536514,Brazilian Restaurant
353,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Essência Oriental,-22.33047851432421,-49.062914452700724,Vegetarian / Vegan Restaurant
354,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria Casca de Noz,-22.34965866557115,-49.05717481201509,Bakery
355,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bosque da Comunidade,-22.33648082291632,-49.064351320266724,Park
356,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Pub do pastel,-22.335162816330346,-49.06689770756504,Pastelaria
357,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Sorveteria do Zé,-21.598449462144416,-48.809793921132474,Ice Cream Shop
358,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Enjoy Fit Club,-22.338126609196294,-49.0687118327273,Gymnastics Gym
359,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Blue Tree Bauru,-22.33702015199375,-49.051259083779506,Hotel
360,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Tobaro,-22.34025461247632,-49.054160874641745,Grocery Store
361,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Comprando - Nacionais & Importados,-22.337003198978092,-49.069098051190515,Gourmet Shop
362,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Pelicano Lanches,-21.73829850581147,-48.68759781021692,Burger Joint
363,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Sinthesis Personal Fit,-22.340443770912582,-49.061013626318946,Gym
364,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Padaria e Confeitaria Copacabana,-22.333049881713354,-49.06242882693133,Bakery
365,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bongo,-22.340085832782634,-49.05705171168837,Mexican Restaurant
366,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Bendito Santo Botequim,-22.354822829674585,-49.048850827788,Bar
367,"Sao Paulo, Brazil",-21.9549806,-49.0232348,James Joyce IRISH PUB,-22.32601153119963,-49.06683662758987,Bar
368,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Flipper Lanches,-22.340820773921113,-49.05146181253149,Snack Place
369,"Sao Paulo, Brazil",-21.9549806,-49.0232348,The One Sports - Bar & Grill,-22.341442,-49.055949,Sports Bar
370,"Sao Paulo, Brazil",-21.9549806,-49.0232348,EJ - Escola de Aeronáutica / Itápolis,-21.59534734311934,-48.83230092466816,Airport
371,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Subway,-22.33829619579985,-49.06473394063172,Sandwich Place
372,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Nações Grill,-22.338342073674838,-49.05175802942717,Brazilian Restaurant
373,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Top Açai,-22.342063863667757,-49.06033708776358,Acai House
374,"Sao Paulo, Brazil",-21.9549806,-49.0232348,SAMPA 27-28,-22.33628036822966,-49.06626257178629,Bar
375,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Açai da Barra,-22.342308956289035,-49.06011014265714,Acai House
376,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Starbucks,-22.342068046117905,-49.04947022850729,Coffee Shop
377,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Clínica Corpore,-22.34135878538753,-49.05797200916957,Gym
378,"Sao Paulo, Brazil",-21.9549806,-49.0232348,Abril em Portugal Lanches,-22.32203880300608,-49.0674284358833,Snack Place
